Name;FECHA;INVESTIGACION;PREDIO;ESTADO;BARRIO;ESTRATO;AREA_PRIVADA;AREA_LOTE;VALORCOMERCIAL;VALORM2;LONGITUD;LATITUD;ANIO;MES;DIA
179169;07-10-2021;VENTA           ;CASA                ;USADO     ;LOS PINOS;5;240;204;950000000;3958333;-75,59676691;6,25376035;2021;10;7
179170;07-10-2021;VENTA           ;CASA                ;USADO     ;FLORIDA NUEVA;5;250;226;980000000;3920000;-75,58940606;6,25191314;2021;10;7
179178;07-10-2021;VENTA           ;CASA                ;USADO     ;EL ESTADIO;5;372;325;1800000000;4838710;-75,59504528;6,26188611;2021;10;7
179180;07-10-2021;VENTA           ;CASA                ;USADO     ;EL DANUBIO;3;277;264;800000000;2888087;-75,60763918;6,25364793;2021;10;7
179181;07-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;LA FLORIDA;6;256;521;980000000;3828125;-75,56384234;6,20170541;2021;10;7
179183;08-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;SANTA FE;4;126;72;265000000;2103175;-75,58829063;6,22254794;2021;10;8
179191;08-10-2021;VENTA           ;CASA                ;USADO     ;SAN ISIDRO;3;280;189;440000000;1571429;-75,56173949;6,2854316;2021;10;8
179192;08-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;VDA LAS PALMAS;6;741;10820;6000000000;8097166;-75,53894384;6,17516383;2021;10;8
179200;08-10-2021;VENTA           ;CASA                ;USADO     ;SAN ISIDRO;3;90;77;175000000;1944444;-75,55805375;6,28550069;2021;10;8
179212;08-10-2021;VENTA           ;CASA                ;USADO     ;PRADO;4;570;177;2000000000;3508772;-75,56132194;6,26111255;2021;10;8
179213;08-10-2021;VENTA           ;CASA                ;USADO     ;PRADO;4;400;317;1480000000;3700000;-75,56096205;6,26294402;2021;10;8
179235;11-10-2021;VENTA           ;CASA                ;USADO     ;ARANJUEZ;3;247;239;640000000;2591093;-75,56208576;6,28173145;2021;10;11
179249;11-10-2021;VENTA           ;CASA                ;USADO     ;CABECERA SAN ANTONIO DE PRADO;3;200;79;290000000;1450000;-75,65963842;6,18725617;2021;10;11
179250;11-10-2021;VENTA           ;CASA                ;USADO     ;CABECERA SAN ANTONIO DE PRADO;2;65;34;135000000;2076923;-75,66039753;6,18263392;2021;10;11
179259;12-10-2021;VENTA           ;CASA                ;USADO     ;LOS COLORES;4;323;184;950000000;2941176;-75,59442798;6,26899744;2021;10;12
179284;12-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;LOS NARANJOS;6;450;1160;2000000000;4444444;-75,55697251;6,19255898;2021;10;12
179287;12-10-2021;VENTA           ;CASA                ;USADO     ;BERLIN;3;268;131;440000000;1641791;-75,55458268;6,28600314;2021;10;12
179290;12-10-2021;VENTA           ;CASA                ;USADO     ;SAN ISIDRO;3;74;81;160000000;2162162;-75,56230597;6,28504753;2021;10;12
179296;13-10-2021;VENTA           ;CASA                ;USADO     ;LOS PINOS;5;450;195;1800000000;4000000;-75,59678331;6,25355359;2021;10;13
179298;13-10-2021;VENTA           ;CASA                ;USADO     ;EL ESTADIO;5;230;167;710000000;3086957;-75,59392008;6,25879589;2021;10;13
179304;13-10-2021;VENTA           ;CASA                ;USADO     ;LAURELES;5;410;365;1950000000;4756098;-75,59814129;6,24024469;2021;10;13
179305;13-10-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;240;241;1100000000;4583333;-75,58972923;6,23768134;2021;10;13
179325;14-10-2021;VENTA           ;CASA                ;USADO     ;ALEJANDRIA;6;400;950;3200000000;8000000;-75,56884732;6,19946221;2021;10;14
179338;14-10-2021;VENTA           ;CASA                ;USADO     ;LA MOTA;2;79;88;140000000;1772152;-75,59911923;6,21722187;2021;10;14
179349;15-10-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;249;219;860000000;3453815;-75,59379651;6,23810363;2021;10;15
179370;15-10-2021;VENTA           ;CASA                ;USADO     ;LA PINUELA;3;136;160;320000000;2352941;-75,55705581;6,28044429;2021;10;15
179380;19-10-2021;VENTA           ;CASA                ;USADO     ;SUBURBANO LA LOMA;2;130;71;120000000;923077;-75,62918323;6,2664877;2021;10;19
179407;19-10-2021;VENTA           ;CASA                ;USADO     ;BRASILIA;3;112;93;225000000;2008929;-75,5590354;6,27312179;2021;10;19
179419;20-10-2021;VENTA           ;CASA                ;USADO     ;BOMBONA # 1;4;180;134;480000000;2666667;-75,56278115;6,24391562;2021;10;20
179420;20-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;ROBLEDO;3;67;152;200000000;2985075;-75,59688861;6,27674391;2021;10;20
179421;20-10-2021;VENTA           ;CASA                ;USADO     ;SAN MIGUEL;4;326;319;560000000;1717791;-75,55907942;6,25554332;2021;10;20
179422;20-10-2021;VENTA           ;CASA                ;USADO     ;AURES # 1;2;565;1786;1200000000;2123894;-75,59545342;6,28294346;2021;10;20
179423;20-10-2021;VENTA           ;CASA                ;USADO     ;EL PROGRESO # 2;1;280;72;500000000;1785714;-75,58317632;6,30574622;2021;10;20
179430;20-10-2021;VENTA           ;CASA                ;USADO     ;LA AMERICA;4;170;89;490000000;2882353;-75,60405317;6,25343279;2021;10;20
179439;21-10-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;320;180;830000000;2593750;-75,60570817;6,24795332;2021;10;21
179442;21-10-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;223;205;800000000;3587444;-75,60408136;6,24548441;2021;10;21
179443;21-10-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;206;206;710000000;3446602;-75,60509442;6,24732314;2021;10;21
179444;21-10-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;320;189;780000000;2437500;-75,60826736;6,24637231;2021;10;21
179445;21-10-2021;VENTA           ;CASA                ;USADO     ;SANTA TERESITA;5;200;149;730000000;3650000;-75,61453391;6,24395169;2021;10;21
179446;21-10-2021;VENTA           ;CASA                ;USADO     ;BARRIO CRISTOBAL;3;150;168;220000000;1466667;-75,61196921;6,24620788;2021;10;21
179447;21-10-2021;VENTA           ;CASA                ;USADO     ;BARRIO CRISTOBAL;3;373;171;730000000;1957105;-75,60963314;6,24726902;2021;10;21
179448;21-10-2021;VENTA           ;CASA                ;USADO     ;CAMPO ALEGRE;4;289;253;600000000;2076125;-75,61145818;6,25267418;2021;10;21
179449;21-10-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;165;165;590000000;3575758;-75,61575713;6,24497729;2021;10;21
179451;21-10-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;147;176;400000000;2721088;-75,61552621;6,24756399;2021;10;21
179455;22-10-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;290;180;500000000;1724138;-75,61557901;6,24907937;2021;10;22
179458;22-10-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;400;197;950000000;2375000;-75,61194951;6,24862696;2021;10;22
179460;22-10-2021;VENTA           ;CASA                ;USADO     ;LA AMERICA;4;155;155;470000000;3032258;-75,60636034;6,25044286;2021;10;22
179461;22-10-2021;VENTA           ;CASA                ;USADO     ;LA AMERICA;4;335;160;850000000;2537313;-75,60608655;6,25201052;2021;10;22
179463;22-10-2021;VENTA           ;CASA                ;USADO     ;LA FLORESTA;4;234;121;700000000;2991453;-75,60083328;6,25739463;2021;10;22
179468;22-10-2021;VENTA           ;CASA                ;USADO     ;MIRANDA;2;85;87;300000000;3529412;-75,56219846;6,27410192;2021;10;22
179472;22-10-2021;VENTA           ;CASA                ;USADO     ;BRASILIA;3;138;173;590000000;4275362;-75,56066911;6,27234569;2021;10;22
179473;22-10-2021;VENTA           ;CASA                ;USADO     ;SEVILLA;3;154;156;540000000;3506494;-75,56315697;6,26725923;2021;10;22
179474;22-10-2021;VENTA           ;CASA                ;USADO     ;SEVILLA;3;160;164;590000000;3687500;-75,5631175;6,26551921;2021;10;22
179476;22-10-2021;VENTA           ;CASA                ;USADO     ;SEVILLA;3;232;110;600000000;2586207;-75,56337316;6,26553735;2021;10;22
179480;22-10-2021;VENTA           ;CASA                ;USADO     ;LA FLORESTA;4;215;160;700000000;3255814;-75,60126511;6,2584902;2021;10;22
179483;22-10-2021;VENTA           ;CASA                ;USADO     ;CALASANZ PARTE ALTA;5;230;200;650000000;2826087;-75,60111491;6,26573515;2021;10;22
179488;22-10-2021;VENTA           ;CASA                ;USADO     ;CALASANZ;5;220;142;750000000;3409091;-75,59929666;6,26098113;2021;10;22
179489;22-10-2021;VENTA           ;CASA                ;USADO     ;SEVILLA;3;80;105;340000000;4250000;-75,56319424;6,26639663;2021;10;22
179495;22-10-2021;VENTA           ;CASA                ;USADO     ;BUENOS AIRES;3;203;183;480000000;2364532;-75,55713585;6,24040657;2021;10;22
179513;25-10-2021;VENTA           ;CASA                ;USADO     ;BARRIO CAICEDO;3;322;312;695000000;2158385;-75,5514147;6,24071624;2021;10;25
179519;25-10-2021;VENTA           ;CASA                ;USADO     ;LA MILAGROSA;3;167;166;400000000;2395210;-75,55395743;6,23729163;2021;10;25
179523;25-10-2021;VENTA           ;CASA                ;USADO     ;CATALUNA;3;70;173;240000000;3428571;-75,55305589;6,2364045;2021;10;25
179532;25-10-2021;VENTA           ;CASA                ;USADO     ;MIRAFLORES;4;297;208;630000000;2121212;-75,5506594;6,23937395;2021;10;25
179536;25-10-2021;VENTA           ;CASA                ;USADO     ;BUENOS AIRES;3;529;240;900000000;1701323;-75,55348395;6,24000828;2021;10;25
179630;25-10-2021;VENTA           ;CASA                ;USADO     ;SAN LUCAS;5;250;1233;3000000000;12000000;-75,56478459;6,18306231;2021;10;25
179672;26-10-2021;VENTA           ;CASA                ;USADO     ;SEVILLA;3;239;122;370000000;1548117;-75,56321877;6,26726538;2021;10;26
179713;27-10-2021;VENTA           ;CASA                ;USADO     ;MIRAFLORES;4;183;191;275000000;1502732;-75,55036198;6,23634325;2021;10;27
179718;27-10-2021;VENTA           ;CASA                ;USADO     ;FERRINI;4;153;139;380000000;2483660;-75,59655812;6,26795278;2021;10;27
179725;27-10-2021;VENTA           ;CASA                ;USADO     ;MIRAFLORES;3;181;77;235000000;1298343;-75,55198388;6,23620744;2021;10;27
179740;27-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;CAMPO ALEGRE;4;122;56;360000000;2950820;-75,61017655;6,25481823;2021;10;27
179785;28-10-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;FERRINI;4;148;174;500000000;3378378;-75,59820261;6,26946737;2021;10;28
179807;28-10-2021;VENTA           ;CASA                ;USADO     ;SANTA TERESITA;5;203;134;420000000;2068966;-75,61047226;6,24451243;2021;10;28
179810;28-10-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;160;93;380000000;2375000;-75,61228558;6,24967369;2021;10;28
179902;02-11-2021;VENTA           ;CASA                ;USADO     ;SAN GERMAN;3;262;273;650000000;2480916;-75,59186145;6,27256843;2021;11;2
179903;02-11-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;55;161;155000000;2818182;-75,61515188;6,24572;2021;11;2
179904;02-11-2021;VENTA           ;CASA                ;USADO     ;LAURELES;5;600;228;1650000000;2750000;-75,59817252;6,24729263;2021;11;2
179913;02-11-2021;VENTA           ;CASA                ;USADO     ;BARRIO CRISTOBAL;3;101;159;420000000;4158416;-75,61092312;6,24759215;2021;11;2
179928;03-11-2021;VENTA           ;CASA                ;USADO     ;MOSCU # 1;2;129;126;250000000;1937984;-75,55475688;6,29186734;2021;11;3
179976;04-11-2021;VENTA           ;CASA                ;USADO     ;NARANJAL;5;364;250;1300000000;3571429;-75,58796469;6,24963195;2021;11;4
180008;05-11-2021;VENTA           ;CASA                ;USADO     ;LA ISLA;2;144;48;180000000;1250000;-75,55019559;6,30432422;2021;11;5
180026;06-11-2021;VENTA           ;CASA                ;USADO     ;VILLA DEL SOCORRO;2;234;94;280000000;1196581;-75,55260376;6,29478956;2021;11;6
180028;06-11-2021;VENTA           ;CASA                ;USADO     ;TRINIDAD;3;211;85;385000000;1824645;-75,58372993;6,22711875;2021;11;6
180031;08-11-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;236;201;680000000;2881356;-75,60686098;6,24686094;2021;11;8
180032;08-11-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;227;218;430000000;1894273;-75,60609076;6,24446801;2021;11;8
180033;08-11-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;220;188;450000000;2045455;-75,6061112;6,24438209;2021;11;8
180038;08-11-2021;VENTA           ;CASA                ;USADO     ;LA GLORIA;4;180;95;430000000;2388889;-75,60259326;6,22298489;2021;11;8
180040;08-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;LAS VIOLETAS;3;84;81;275000000;3273810;-75,61533126;6,23486685;2021;11;8
180042;08-11-2021;VENTA           ;CASA                ;USADO     ;VILLA DEL SOCORRO;2;111;0;120000000;1081081;-75,55280984;6,29405554;2021;11;8
180054;08-11-2021;VENTA           ;CASA                ;USADO     ;BLANQUIZAL;1;190;384;310000000;1631579;-75,60565665;6,27374856;2021;11;8
180078;09-11-2021;VENTA           ;CASA                ;USADO     ;EL DANUBIO;4;271;158;650000000;2398524;-75,60940573;6,25052346;2021;11;9
180079;09-11-2021;VENTA           ;CASA                ;USADO     ;LA AMERICA;4;240;204;600000000;2500000;-75,60571304;6,2496037;2021;11;9
180155;11-11-2021;VENTA           ;CASA                ;USADO     ;LA COLINA;3;85;90;215000000;2529412;-75,59183797;6,19670364;2021;11;11
180162;11-11-2021;VENTA           ;CASA                ;USADO     ;SAN MIGUEL;4;422;249;870000000;2061611;-75,55798655;6,25413746;2021;11;11
180164;11-11-2021;VENTA           ;CASA                ;USADO     ;PRADO;4;261;153;600000000;2298851;-75,55881817;6,25901583;2021;11;11
180173;12-11-2021;VENTA           ;CASA                ;USADO     ;LAS PALMAS;3;282;445;700000000;2482270;-75,56458502;6,24214147;2021;11;12
180181;12-11-2021;VENTA           ;CASA                ;USADO     ;LA MANSION;3;306;128;660000000;2156863;-75,55842025;6,25913221;2021;11;12
180201;12-11-2021;VENTA           ;CASA                ;USADO     ;EL SALVADOR;3;235;288;450000000;1914894;-75,56139373;6,24218226;2021;11;12
180233;16-11-2021;VENTA           ;CASA                ;USADO     ;LAS ACACIAS;5;300;156;790000000;2633333;-75,60215972;6,24092544;2021;11;16
180235;16-11-2021;VENTA           ;CASA                ;USADO     ;LAS ACACIAS;5;350;238;780000000;2228571;-75,60202792;6,24120999;2021;11;16
180240;16-11-2021;VENTA           ;CASA                ;USADO     ;BUENOS AIRES;3;118;84;170000000;1440678;-75,55517621;6,24166257;2021;11;16
180271;16-11-2021;VENTA           ;CASA                ;USADO     ;SUCRE;3;160;225;265000000;1656250;-75,55216037;6,24672673;2021;11;16
180283;16-11-2021;VENTA           ;CASA                ;USADO     ;CALASANZ;5;234;178;1100000000;4700855;-75,59914371;6,26301705;2021;11;16
180286;16-11-2021;VENTA           ;CASA                ;USADO     ;BOLIVARIANA;5;409;301;1500000000;3667482;-75,59102626;6,24819136;2021;11;16
180307;17-11-2021;VENTA           ;CASA                ;USADO     ;MIRAVALLE;4;210;174;500000000;2380952;-75,59966896;6,23371939;2021;11;17
180309;17-11-2021;VENTA           ;CASA                ;USADO     ;BRASILIA;3;208;182;250000000;1201923;-75,56037472;6,27054802;2021;11;17
180313;17-11-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;340;227;1080000000;3176471;-75,58961349;6,23650952;2021;11;17
180381;19-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;SUBURBANO EL TESORO;6;900;3556;6500000000;7222222;-75,55357311;6,18397422;2021;11;19
180383;19-11-2021;VENTA           ;CASA                ;USADO     ;LOS MANGOS;2;92;42;240000000;2608696;-75,5442558;6,25117539;2021;11;19
180389;19-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;CALASANZ PARTE ALTA;5;171;272;448000000;2619883;-75,60220394;6,26880969;2021;11;19
180390;19-11-2021;VENTA           ;CASA                ;USADO     ;EL NOGAL - LOS ALMENDROS;5;381;252;1320000000;3464567;-75,59733169;6,23763445;2021;11;19
180391;19-11-2021;VENTA           ;CASA                ;USADO     ;EL NOGAL - LOS ALMENDROS;4;270;249;980000000;3629630;-75,597244;6,23763846;2021;11;19
180392;19-11-2021;VENTA           ;CASA                ;USADO     ;MIRAVALLE;5;214;145;895000000;4182243;-75,60167321;6,23687031;2021;11;19
180394;19-11-2021;VENTA           ;CASA                ;USADO     ;EL NOGAL - LOS ALMENDROS;4;302;164;860000000;2847682;-75,59765519;6,23516974;2021;11;19
180403;19-11-2021;VENTA           ;CASA                ;USADO     ;MIRAVALLE;5;352;220;900000000;2556818;-75,60240524;6,23667545;2021;11;19
180408;19-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;CUCARACHO;3;86;88;200000000;2325581;-75,60376437;6,2795347;2021;11;19
180416;19-11-2021;VENTA           ;CASA                ;USADO     ;CALASANZ;4;219;150;775000000;3538813;-75,6003261;6,26374241;2021;11;19
180422;19-11-2021;VENTA           ;CASA                ;USADO     ;LOS COLORES;5;987;216;2700000000;2735562;-75,59252089;6,26743319;2021;11;19
180442;22-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;LAS VIOLETAS;3;87;80;275000000;3160920;-75,61516918;6,23527333;2021;11;22
180453;22-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;EL TESORO;6;508;1220;2132000000;4196850;-75,55338154;6,20040208;2021;11;22
180457;22-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;CABECERA SAN ANTONIO DE PRADO;2;80;30;145000000;1812500;-75,65151753;6,17484021;2021;11;22
180463;22-11-2021;VENTA           ;CASA                ;USADO     ;SIMON BOLIVAR;5;520;230;1800000000;3461538;-75,60292595;6,24470933;2021;11;22
180465;22-11-2021;VENTA           ;CASA                ;USADO     ;TRINIDAD;3;290;110;548000000;1889655;-75,5853114;6,22615423;2021;11;22
180466;22-11-2021;VENTA           ;CASA                ;USADO     ;SURAMERICANA;5;140;117;600000000;4285714;-75,58452373;6,25514806;2021;11;22
180467;22-11-2021;VENTA           ;CASA                ;USADO     ;LA GLORIA;4;145;95;352000000;2427586;-75,60491778;6,22230371;2021;11;22
180469;23-11-2021;VENTA           ;CASA                ;USADO     ;VILLA DEL SOCORRO;2;234;94;283000000;1209402;-75,55260376;6,29478956;2021;11;23
180479;23-11-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;BOYACA;3;113;85;288000000;2548673;-75,56624179;6,30428953;2021;11;23
180487;23-11-2021;VENTA           ;CASA                ;USADO     ;ESTACION VILLA;4;384;258;970000000;2526042;-75,57074085;6,25497959;2021;11;23
180498;23-11-2021;VENTA           ;CASA                ;NUEVO     ;LAS ACACIAS;5;1239;254;3591000000;2898305;-75,60100058;6,24264176;2021;11;23
180511;24-11-2021;VENTA           ;CASA                ;USADO     ;MARIA CANO CARAMBOLAS;1;32;58;100000000;3125000;-75,53878628;6,28290722;2021;11;24
180534;24-11-2021;VENTA           ;CASA                ;USADO     ;ORIENTE;1;130;1938;55000000;423077;-75,53753553;6,27700232;2021;11;24
180538;24-11-2021;VENTA           ;CASA                ;USADO     ;ORIENTE;1;46;36;22000000;478261;-75,5372068;6,27586751;2021;11;24
180543;24-11-2021;VENTA           ;CASA                ;USADO     ;MARIA CANO CARAMBOLAS;1;175;164;118000000;674286;-75,53942677;6,28419383;2021;11;24
180554;24-11-2021;VENTA           ;CASA                ;USADO     ;MARIA CANO CARAMBOLAS;1;187;140;120000000;641711;-75,5391631;6,28374876;2021;11;24
180596;25-11-2021;VENTA           ;CASA                ;USADO     ;PRADO;4;243;320;480000000;1975309;-75,56270392;6,25692459;2021;11;25
180611;25-11-2021;VENTA           ;CASA                ;USADO     ;SAN MIGUEL;4;680;510;940000000;1382353;-75,55751205;6,25390327;2021;11;25
180613;25-11-2021;VENTA           ;CASA                ;USADO     ;BOMBONA # 1;4;230;307;600000000;2608696;-75,56220836;6,24391711;2021;11;25
180614;25-11-2021;VENTA           ;CASA                ;USADO     ;SAN JOAQUIN;4;353;173;850000000;2407932;-75,58475815;6,24821176;2021;11;25
180615;25-11-2021;VENTA           ;CASA                ;USADO     ;LOS ANGELES;4;335;313;640000000;1910448;-75,56056224;6,254252;2021;11;25
180616;25-11-2021;VENTA           ;CASA                ;USADO     ;LORENA;5;474;344;1800000000;3797468;-75,59292498;6,24773971;2021;11;25
180762;29-11-2021;VENTA           ;CASA                ;USADO     ;ALDEA PABLO VI;1;80;98;48000000;600000;-75,54122904;6,28919323;2021;11;29
180813;02-12-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;217;241;850000000;3917051;-75,59368063;6,23811472;2021;12;2
180829;03-12-2021;VENTA           ;CASA                ;USADO     ;CAMPO VALDES # 2;3;156;78;280000000;1794872;-75,55313565;6,27184256;2021;12;3
180832;03-12-2021;VENTA           ;CASA                ;USADO     ;LOS CERROS EL VERGEL;3;298;134;650000000;2181208;-75,54582705;6,23708497;2021;12;3
180853;06-12-2021;VENTA           ;CASA                ;USADO     ;LAS VIOLETAS;2;210;127;450000000;2142857;-75,61347544;6,2338359;2021;12;6
180854;06-12-2021;VENTA           ;CASA                ;USADO     ;TRINIDAD;3;255;130;550000000;2156863;-75,58105706;6,2279148;2021;12;6
180862;07-12-2021;VENTA           ;CASA                ;USADO     ;VDA PIEDRAS BLANCAS REPRESA;2;120;120;180000000;1500000;-75,49989944;6,25344372;2021;12;7
180895;10-12-2021;VENTA           ;CASA                ;USADO     ;LAS PLAYAS;3;153;173;380000000;2483660;-75,5982765;6,22025359;2021;12;10
180896;10-12-2021;VENTA           ;CASA                ;USADO     ;SAN BERNARDO;3;208;132;380000000;1826923;-75,5927714;6,22647965;2021;12;10
180897;10-12-2021;VENTA           ;CASA                ;USADO     ;LA GLORIA;4;150;95;450000000;3000000;-75,60435282;6,22207526;2021;12;10
180898;10-12-2021;VENTA           ;CASA                ;USADO     ;LA GLORIA;4;135;95;465000000;3444444;-75,60506623;6,22310489;2021;12;10
180899;10-12-2021;VENTA           ;CASA                ;USADO     ;LA PALMA;5;400;242;990000000;2475000;-75,60253944;6,22891116;2021;12;10
180900;10-12-2021;VENTA           ;CASA                ;USADO     ;DIEGO ECHAVARRIA;3;195;119;640000000;3282051;-75,59348176;6,21721725;2021;12;10
180901;10-12-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;240;240;1200000000;5000000;-75,58809633;6,23886926;2021;12;10
180902;10-12-2021;VENTA           ;CASA                ;USADO     ;GRANADA;3;175;133;650000000;3714286;-75,59499448;6,22975845;2021;12;10
180903;10-12-2021;VENTA           ;CASA                ;USADO     ;GRANADA;3;175;192;400000000;2285714;-75,59519974;6,23022656;2021;12;10
180904;10-12-2021;VENTA           ;CASA                ;USADO     ;GRANADA;3;157;81;480000000;3057325;-75,59513404;6,23034161;2021;12;10
180905;10-12-2021;VENTA           ;CASA                ;USADO     ;SAN BERNARDO;3;200;127;460000000;2300000;-75,59266826;6,22326056;2021;12;10
180907;10-12-2021;VENTA           ;CASA                ;USADO     ;CAMPO AMOR;4;239;173;860000000;3598326;-75,58576665;6,21214103;2021;12;10
180912;10-12-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;DIEGO ECHAVARRIA;5;210;76;610000000;2904762;-75,59455185;6,21564087;2021;12;10
180914;10-12-2021;VENTA           ;CASA                ;USADO     ;LAS MERCEDES;3;467;139;690000000;1477516;-75,60880564;6,23646321;2021;12;10
180915;10-12-2021;VENTA           ;CASA                ;USADO     ;LAS MERCEDES;2;98;49;90000000;918367;-75,61164606;6,23448574;2021;12;10
180917;10-12-2021;VENTA           ;CASA                ;USADO     ;LOS ALPES;3;206;126;530000000;2572816;-75,607969;6,23007858;2021;12;10
180919;10-12-2021;VENTA           ;CASA                ;USADO     ;ROSALES;5;232;229;750000000;3232759;-75,59028872;6,23185486;2021;12;10
180921;10-12-2021;VENTA           ;CASA                ;USADO     ;EL RINCON;3;80;48;170000000;2125000;-75,60432276;6,2152102;2021;12;10
180924;10-12-2021;VENTA           ;CASA                ;USADO     ;SANTA FE;4;180;105;520000000;2888889;-75,58161388;6,22096244;2021;12;10
180926;10-12-2021;VENTA           ;CASA                ;USADO     ;LA GLORIA;4;160;84;450000000;2812500;-75,60685142;6,22113798;2021;12;10
180932;10-12-2021;VENTA           ;CASA                ;USADO     ;CAMPO AMOR;4;275;111;650000000;2363636;-75,58605999;6,2151038;2021;12;10
180933;10-12-2021;VENTA           ;CASA                ;USADO     ;LOS MANGOS;2;560;168;450000000;803571;-75,54621538;6,24853996;2021;12;10
180936;10-12-2021;VENTA           ;CASA                ;USADO     ;LA AMERICA;4;407;306;1000000000;2457002;-75,60690036;6,25050802;2021;12;10
180940;10-12-2021;VENTA           ;CASA                ;USADO     ;SANTA TERESITA;5;190;184;800000000;4210526;-75,61245771;6,24312195;2021;12;10
180941;10-12-2021;VENTA           ;CASA                ;USADO     ;SANTA TERESITA;5;201;225;830000000;4129353;-75,61100082;6,24462841;2021;12;10
180943;10-12-2021;VENTA           ;CASA                ;USADO     ;SANTA MONICA;4;190;176;540000000;2842105;-75,61411938;6,24880481;2021;12;10
180946;10-12-2021;VENTA           ;CASA                ;USADO     ;LA FLORESTA;4;354;215;999000000;2822034;-75,59921656;6,25595346;2021;12;10
180949;10-12-2021;VENTA           ;CASA                ;USADO     ;JUAN PABLO II;1;70;51;70000000;1000000;-75,53039338;6,22893495;2021;12;10
180956;10-12-2021;VENTA           ;CASA                ;USADO     ;GERONA;3;68;53;95000000;1397059;-75,55949313;6,2366075;2021;12;10
180961;10-12-2021;VENTA           ;CASA                ;USADO     ;PRADO;4;268;261;500000000;1865672;-75,56391822;6,25667011;2021;12;10
180965;10-12-2021;VENTA           ;CASA                ;USADO     ;SAN MIGUEL;4;280;255;500000000;1785714;-75,5563863;6,25399063;2021;12;10
180971;13-12-2021;VENTA           ;CASA                ;USADO     ;BOSTON;4;388;206;1240000000;3195876;-75,56110207;6,24914831;2021;12;13
180974;13-12-2021;VENTA           ;CASA UNIDAD CERRADA ;USADO     ;LA HONDONADA;3;90;107;290000000;3222222;-75,60222289;6,20352644;2021;12;13
180986;13-12-2021;VENTA           ;CASA                ;USADO     ;BOSTON;4;455;169;950000000;2087912;-75,561946;6,2490657;2021;12;13
181033;14-12-2021;VENTA           ;CASA                ;USADO     ;FATIMA;4;230;102;950000000;4130435;-75,58549096;6,237419;2021;12;14
181315;16-12-2021;VENTA           ;CASA                ;USADO     ;EL VELODROMO;5;129;72;890000000;6899225;-75,59644939;6,25564872;2021;12;16
181326;16-12-2021;VENTA           ;CASA                ;USADO     ;EL VELODROMO;5;234;126;1200000000;5128205;-75,59595714;6,25663613;2021;12;16
181397;16-12-2021;VENTA           ;CASA                ;USADO     ;SAN JAVIER # 1;3;220;102;450000000;2045455;-75,61700525;6,25717776;2021;12;16
172037;29-04-2021;VENTA           ;LOTE                ;USADO     ;VDA LAS PALMAS;0;0;7000;1246000000;178000;-75,54087648;6,20768482;2021;4;29
172038;29-04-2021;VENTA           ;LOTE                ;USADO     ;VDA LAS PALMAS;0;0;10086;950000000;94190;-75,54120502;6,19656087;2021;4;29
172039;30-04-2021;VENTA           ;LOTE                ;USADO     ;SAN LUCAS;0;0;2500;5500000000;2200000;-75,56481754;6,18106487;2021;4;30
172040;03-05-2021;VENTA           ;LOTE                ;USADO     ;VDA LAS PALMAS;0;0;8024;1320000000;164506;-75,54638569;6,19350638;2021;5;3
